Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,FE,PJME,PJMW
10/31/2015 17:00,12547,9874,1665,2646,8828,1350,6674,25819,4645
10/31/2015 18:00,12622,9876,1644,2598,8870,1378,6665,26462,4655
10/31/2015 19:00,12910,10079,1646,2592,9235,1433,6838,27598,4761
10/31/2015 20:00,13059,10241,1664,2638,9204,1438,6966,27411,4767
10/31/2015 21:00,12896,10096,1645,2621,9172,1426,6894,27088,4748
10/31/2015 22:00,12602,9876,1595,2576,9001,1379,6730,26467,4620
10/31/2015 23:00,12183,9592,1524,2478,8637,1320,6442,25291,4446
11/1/2015 0:00,11584,9158,1444,2332,8133,1267,6172,23935,4194
11/1/2015 1:00,11087,8663,1373,2201,7699,1194,5858,22614,4014
11/1/2015 2:00,10785,8270,1324,2164,7392,1113,5653,21567,3927
11/1/2015 2:00,10542,7923,1292,2257,7345,1138,5455,21171,3832
11/1/2015 3:00,10438,7902,1274,2174,7056,1098,5467,20861,3741
11/1/2015 4:00,10343,7761,1260,2100,7102,1095,5475,20624,3763
11/1/2015 5:00,10370,7744,1270,2058,7168,1102,5440,21047,3783
11/1/2015 6:00,10606,7792,1292,2108,7374,1123,5528,21382,3900
11/1/2015 7:00,10976,7981,1352,2170,7728,1172,5736,22196,4113
11/1/2015 8:00,11353,8149,1405,2187,8257,1216,5849,23177,4324
11/1/2015 9:00,11911,8264,1486,2288,8892,1265,6029,24507,4561
11/1/2015 10:00,12096,8509,1522,2452,9033,1312,6182,25395,4652
11/1/2015 11:00,12049,8676,1520,2498,9004,1323,6257,25736,4599
11/1/2015 12:00,11873,8762,1527,2508,8599,1342,6289,25642,4527
11/1/2015 13:00,11936,8798,1527,2553,8730,1348,6296,25532,4489
11/1/2015 14:00,11846,8851,1513,2508,9023,1338,6259,25256,4422
11/1/2015 15:00,11793,8821,1502,2499,9078,1336,6186,25225,4383
11/1/2015 16:00,11799,8812,1502,2484,8951,1333,6150,25543,4325
11/1/2015 17:00,11946,8829,1523,2447,9467,1355,6283,26276,4513
11/1/2015 18:00,12642,9181,1609,2554,10007,1442,6681,28575,4947
11/1/2015 19:00,13181,10004,1721,2712,9988,1476,6990,28905,5013
11/1/2015 20:00,13119,10086,1701,2742,9495,1452,6951,28470,4927
11/1/2015 21:00,12895,9981,1660,2768,9401,1419,6785,27675,4745
11/1/2015 22:00,12332,9686,1582,2594,8310,1348,6523,26317,4478
11/1/2015 23:00,11849,9327,1508,2391,8141,1278,6201,24491,4215
11/2/2015 0:00,11373,8782,1461,2280,7448,1211,5953,22831,4044
11/2/2015 1:00,10996,8354,1417,2168,7245,1145,5770,21707,3948
11/2/2015 2:00,10967,8045,1388,2107,7087,1118,5659,21080,3928
11/2/2015 3:00,10902,7915,1384,2088,6938,1114,5642,20827,3929
11/2/2015 4:00,10948,7849,1393,2101,6947,1111,5724,20923,3962
11/2/2015 5:00,11311,7844,1450,2192,7227,1145,5939,21740,4126
11/2/2015 6:00,12183,8186,1591,2392,7882,1245,6405,23849,4433
11/2/2015 7:00,13650,8955,1825,2699,8993,1374,7183,27198,5020
11/2/2015 8:00,14173,9901,1919,2835,9570,1434,7505,28756,5179
11/2/2015 9:00,14249,10442,1936,2839,9775,1475,7550,29152,5254
11/2/2015 10:00,14321,10713,1947,2857,9874,1499,7641,29398,5223
11/2/2015 11:00,14307,10888,1967,2896,9961,1525,7674,29742,5210
11/2/2015 12:00,14200,11121,1970,2920,9991,1539,7715,29651,5129
11/2/2015 13:00,14286,11209,1972,2920,9938,1538,7675,29323,5031
11/2/2015 14:00,14204,11237,1977,2916,9858,1557,7691,29233,5014
11/2/2015 15:00,13984,11300,1958,2914,9794,1556,7604,29068,4946
11/2/2015 16:00,13880,11229,1925,2958,9773,1538,7460,29069,4899
11/2/2015 17:00,13938,11130,1915,2948,9977,1522,7426,29843,4972
11/2/2015 18:00,14258,11228,1966,2989,10585,1574,7638,31916,5306
11/2/2015 19:00,14846,11813,2047,3117,10702,1593,7922,32084,5483
11/2/2015 20:00,14714,11644,2000,3064,10443,1548,7774,31405,5432
11/2/2015 21:00,14196,11382,1928,2947,9986,1515,7560,30348,5298
11/2/2015 22:00,13536,10991,1829,2812,9446,1438,7195,28597,5021
11/2/2015 23:00,12802,10386,1706,2592,8773,1347,6661,26388,4738
11/3/2015 0:00,12043,9574,1591,2423,8126,1261,6290,24443,4471
11/3/2015 1:00,11652,8908,1521,2302,7734,1207,5987,23111,4321
11/3/2015 2:00,11360,8468,1476,2198,7511,1182,5908,22476,4229
11/3/2015 3:00,11146,8187,1451,2165,7389,1163,5858,22216,4239
11/3/2015 4:00,11123,8044,1447,2183,7421,1167,5885,22349,4299
11/3/2015 5:00,11575,7996,1501,2249,7730,1190,5976,23123,4469
11/3/2015 6:00,12298,8232,1630,2419,8476,1279,6446,25372,4849
11/3/2015 7:00,13601,8901,1859,2704,9432,1400,7091,28560,5391
11/3/2015 8:00,14192,9827,1936,2789,9725,1472,7312,29631,5526
11/3/2015 9:00,14161,10344,1936,2824,9794,1502,7499,29357,5389
11/3/2015 10:00,14074,10652,1947,2876,9904,1529,7537,29036,5245
11/3/2015 11:00,14086,10933,1976,2894,9883,1531,7647,29058,5180
11/3/2015 12:00,14293,11195,1980,2919,9860,1545,7631,29043,5167
11/3/2015 13:00,14321,11341,1995,2950,9849,1563,7627,28955,5123
11/3/2015 14:00,14381,11378,2013,3031,9863,1575,7676,29158,5161
11/3/2015 15:00,14344,11378,2015,3048,9909,1592,7585,29241,5142
11/3/2015 16:00,14178,11394,1990,3043,9859,1576,7453,29487,5107
11/3/2015 17:00,14052,11269,1968,3042,9896,1563,7403,29961,5105
11/3/2015 18:00,14392,11351,1994,3047,10422,1610,7584,31798,5275
11/3/2015 19:00,14949,11945,2074,3165,10682,1613,7824,31906,5544
11/3/2015 20:00,14795,11739,2039,3083,10470,1578,7713,31179,5456
11/3/2015 21:00,14390,11449,1962,3012,10119,1511,7512,30150,5333
11/3/2015 22:00,13616,11054,1868,2887,9510,1443,7167,28311,5054
11/3/2015 23:00,12731,10454,1729,2666,8704,1330,6696,25993,4755
11/4/2015 0:00,11933,9700,1602,2452,8041,1260,6273,23980,4459
11/4/2015 1:00,11342,8981,1526,2308,7550,1201,5978,22626,4296
11/4/2015 2:00,11024,8545,1468,2243,7328,1173,5837,21960,4185
11/4/2015 3:00,10791,8274,1438,2200,7260,1156,5744,21627,4179
11/4/2015 4:00,10831,8085,1416,2191,7284,1151,5740,21654,4197
11/4/2015 5:00,11098,8016,1455,2212,7641,1173,5853,22432,4384
11/4/2015 6:00,11797,8287,1579,2386,8408,1262,6243,24599,4697
11/4/2015 7:00,13114,8941,1793,2700,9546,1402,6950,27820,5206
11/4/2015 8:00,13627,9891,1886,2799,9883,1465,7188,29060,5385
11/4/2015 9:00,13807,10475,1920,2819,9802,1491,7383,29041,5323
11/4/2015 10:00,13858,10833,1958,2874,9752,1537,7502,28994,5218
11/4/2015 11:00,14069,11031,1974,2958,9595,1572,7597,29119,5205
11/4/2015 12:00,14109,11224,1985,2986,9765,1596,7587,29202,5193
11/4/2015 13:00,14233,11389,1996,3009,9831,1624,7660,29223,5162
11/4/2015 14:00,14284,11515,2007,3060,9907,1658,7745,29515,5082
11/4/2015 15:00,14206,11633,2002,3102,9856,1651,7735,29559,5140
11/4/2015 16:00,14045,11605,1976,3097,9871,1635,7593,29759,5051
11/4/2015 17:00,13965,11495,1966,3066,10004,1637,7502,30152,5095
11/4/2015 18:00,14417,11667,2038,3115,10658,1677,7762,32006,5385
11/4/2015 19:00,14775,12156,2102,3225,10733,1669,7979,32034,5528
11/4/2015 20:00,14620,11937,2060,3179,10521,1633,7854,31231,5449
11/4/2015 21:00,14184,11641,2006,3080,10114,1572,7579,30138,5322
11/4/2015 22:00,13573,11310,1899,2904,9565,1496,7241,28304,4966
11/4/2015 23:00,12719,10715,1770,2709,8800,1399,6757,26025,4663
11/5/2015 0:00,11825,9924,1639,2517,8109,1301,6393,23931,4313
11/5/2015 1:00,11272,9184,1551,2369,7538,1230,6052,22512,4113
11/5/2015 2:00,10972,8720,1492,2272,7283,1185,5843,21736,3955
11/5/2015 3:00,10780,8427,1451,2227,7132,1160,5742,21299,3901
11/5/2015 4:00,10796,8253,1435,2218,7135,1160,5719,21232,3973
11/5/2015 5:00,10994,8228,1466,2257,7356,1190,5797,21772,4086
11/5/2015 6:00,11752,8441,1585,2432,8017,1260,6215,23716,4380
11/5/2015 7:00,13260,9114,1810,2733,9358,1395,6925,26755,4898
11/5/2015 8:00,13801,10109,1916,2895,9680,1455,7267,28343,5053
11/5/2015 9:00,14063,10727,1946,2911,9672,1511,7420,29152,5110
11/5/2015 10:00,14317,11083,1974,2978,9880,1567,7659,29601,5144
11/5/2015 11:00,14542,11256,2010,3010,10070,1599,7849,29998,5120
11/5/2015 12:00,14680,11456,2030,3069,10117,1635,7868,30182,5124
11/5/2015 13:00,14759,11619,2035,3105,10252,1656,7886,30240,5173
11/5/2015 14:00,14840,11641,2043,3129,10449,1689,7937,30369,5286
11/5/2015 15:00,14746,11605,2028,3099,10486,1688,7850,30377,5327
11/5/2015 16:00,14648,11530,1991,3075,10500,1672,7686,30360,5306
11/5/2015 17:00,14515,11447,1965,3061,10494,1649,7586,30991,5271
11/5/2015 18:00,14890,11812,2031,3130,11031,1677,7842,32679,5485
11/5/2015 19:00,15203,12200,2079,3227,11217,1693,8084,32608,5551
11/5/2015 20:00,14946,11968,2046,3205,10958,1648,7891,31818,5536
11/5/2015 21:00,14542,11661,1979,3102,10511,1587,7671,30699,5349
11/5/2015 22:00,13910,11308,1885,2963,9936,1511,7301,29017,5089
11/5/2015 23:00,12988,10729,1764,2771,9094,1397,6858,26722,4683
11/6/2015 0:00,12213,9959,1636,2593,8369,1301,6407,24614,4353
11/6/2015 1:00,11610,9268,1564,2431,7785,1213,6158,23029,4105
11/6/2015 2:00,11293,8767,1498,2337,7452,1177,5941,22129,3944
11/6/2015 3:00,11056,8488,1462,2288,7317,1166,5796,21629,3901
11/6/2015 4:00,11010,8236,1453,2270,7267,1161,5724,21538,3886
11/6/2015 5:00,11124,8101,1473,2330,7483,1185,5835,22043,3963
11/6/2015 6:00,11832,8219,1578,2468,8132,1273,6246,23874,4211
11/6/2015 7:00,13175,8770,1785,2769,9211,1419,6939,26921,4791
11/6/2015 8:00,13732,9749,1916,2948,9788,1518,7301,28670,5012
11/6/2015 9:00,13949,10249,1934,2979,9894,1535,7470,29711,5024
11/6/2015 10:00,14210,10580,1963,3023,10122,1622,7613,30186,5118
11/6/2015 11:00,14271,10790,1984,3059,10424,1660,7731,30689,5200
11/6/2015 12:00,14353,10885,1977,3083,10656,1677,7708,30855,5238
11/6/2015 13:00,14298,10855,1967,3065,10877,1698,7634,30840,5259
11/6/2015 14:00,14263,10829,1950,3043,10950,1676,7584,30837,5249
11/6/2015 15:00,14058,10843,1915,2991,11162,1647,7446,30882,5161
11/6/2015 16:00,13749,10787,1851,2920,11053,1600,7288,30860,5096
11/6/2015 17:00,13663,10753,1831,2873,10913,1579,7217,31227,5167
11/6/2015 18:00,14117,11159,1870,2879,11351,1624,7497,32817,5322
11/6/2015 19:00,14263,11534,1896,2915,11369,1612,7566,32308,5297
11/6/2015 20:00,13916,11343,1849,2843,10984,1563,7358,31294,5235
11/6/2015 21:00,13552,11082,1791,2760,10599,1506,7177,30212,5043
11/6/2015 22:00,13110,10793,1726,2665,10044,1432,6944,28695,4868
11/6/2015 23:00,12426,10410,1636,2530,9494,1340,6515,26722,4618
11/7/2015 0:00,11600,9764,1526,2372,8710,1256,6070,24664,4280
11/7/2015 1:00,11017,9128,1427,2224,8050,1178,5736,23026,3945
11/7/2015 2:00,10645,8690,1376,2161,7619,1145,5499,21907,3750
11/7/2015 3:00,10422,8389,1334,2122,7399,1119,5430,21199,3694
11/7/2015 4:00,10379,8237,1334,2079,7236,1102,5352,20775,3669
11/7/2015 5:00,10551,8171,1336,2109,7195,1115,5371,20721,3672
11/7/2015 6:00,10865,8284,1394,2170,7389,1150,5555,21204,3858
11/7/2015 7:00,11321,8564,1485,2306,7678,1191,5823,22139,4001
11/7/2015 8:00,11789,8918,1572,2404,8147,1247,6111,23329,4213
11/7/2015 9:00,12311,9117,1640,2540,8824,1311,6423,24922,4489
11/7/2015 10:00,12734,9430,1690,2629,9339,1359,6611,26079,4632
11/7/2015 11:00,12861,9560,1680,2648,9627,1380,6657,26585,4664
11/7/2015 12:00,12837,9642,1668,2650,9743,1378,6643,26693,4709
11/7/2015 13:00,12710,9592,1638,2623,9730,1383,6564,26563,4688
11/7/2015 14:00,12503,9539,1599,2584,9548,1364,6538,26208,4559
11/7/2015 15:00,12392,9341,1576,2559,9396,1346,6471,25940,4505
11/7/2015 16:00,12394,9228,1572,2553,9310,1322,6406,25915,4509
11/7/2015 17:00,12484,9200,1580,2563,9485,1337,6563,26748,4654
11/7/2015 18:00,13104,9595,1671,2708,9922,1419,6944,28297,4966
11/7/2015 19:00,13417,10292,1755,2787,9866,1437,7107,28218,5016
11/7/2015 20:00,13240,10270,1740,2749,9586,1421,6995,27626,4995
11/7/2015 21:00,13090,10185,1711,2738,9322,1396,6913,26971,4913
11/7/2015 22:00,12815,10050,1660,2657,8898,1365,6724,25954,4713
11/7/2015 23:00,12319,9775,1593,2545,8482,1302,6405,24665,4544
11/8/2015 0:00,11861,9310,1508,2407,7968,1240,6060,23205,4361
11/8/2015 1:00,11491,8846,1444,2319,7527,1190,5835,21906,4204
11/8/2015 2:00,11259,8506,1408,2272,7363,1154,5690,21041,4145
11/8/2015 3:00,11119,8263,1399,2250,7146,1142,5590,20626,4066
11/8/2015 4:00,11223,8171,1401,2237,7114,1125,5584,20428,4109
11/8/2015 5:00,11401,8107,1419,2270,7200,1136,5576,20605,4175
11/8/2015 6:00,11728,8153,1465,2318,7352,1171,5697,21228,4296
11/8/2015 7:00,12202,8319,1532,2419,7868,1212,5952,22122,4503
11/8/2015 8:00,12639,8472,1579,2486,8299,1241,5991,22992,4628
11/8/2015 9:00,12970,8511,1632,2562,8865,1273,6220,23934,4845
11/8/2015 10:00,12917,8699,1646,2596,9104,1299,6322,24425,4880
11/8/2015 11:00,12671,8836,1620,2588,9084,1313,6317,24522,4725
11/8/2015 12:00,12347,8891,1608,2560,8986,1319,6313,24468,4721
11/8/2015 13:00,12309,8930,1581,2514,8942,1332,6245,24377,4642
11/8/2015 14:00,12118,8884,1562,2525,8903,1316,6241,24278,4553
11/8/2015 15:00,11930,8841,1531,2497,8858,1306,6147,24317,4539
11/8/2015 16:00,11941,8801,1527,2504,8857,1311,6189,24796,4527
11/8/2015 17:00,12250,8867,1552,2529,9194,1330,6363,25967,4624
11/8/2015 18:00,13157,9391,1683,2712,10148,1446,6904,28878,5136
11/8/2015 19:00,13911,10201,1792,2876,10457,1469,7300,29429,5297
11/8/2015 20:00,14044,10256,1802,2855,10495,1461,7228,29146,5342
11/8/2015 21:00,14078,10199,1782,2822,10298,1428,7176,28647,5274
11/8/2015 22:00,13641,9991,1739,2742,9885,1394,6999,27377,5169
11/8/2015 23:00,13152,9662,1680,2568,9311,1318,6742,25908,4974
11/9/2015 0:00,12736,9133,1635,2475,8820,1257,6468,24377,4813
11/9/2015 1:00,12538,8665,1608,2372,8453,1220,6283,23355,4729
11/9/2015 2:00,12398,8407,1583,2344,8323,1202,6150,22794,4710
11/9/2015 3:00,12393,8254,1588,2304,8331,1184,6180,22738,4766
11/9/2015 4:00,12563,8214,1608,2358,8411,1194,6278,22982,4889
11/9/2015 5:00,12885,8283,1663,2447,8743,1224,6515,24020,5078
11/9/2015 6:00,13698,8614,1808,2678,9513,1324,6956,26352,5459
11/9/2015 7:00,15288,9424,2031,3010,10763,1463,7773,29975,5984
11/9/2015 8:00,15855,10481,2131,3125,11178,1520,8086,31237,6198
11/9/2015 9:00,15811,10923,2124,3096,10949,1549,8093,30922,6118
11/9/2015 10:00,15609,11084,2104,3123,10822,1560,8033,30373,6010
11/9/2015 11:00,15521,11010,2096,3101,10800,1560,7944,30053,5883
11/9/2015 12:00,15306,11041,2059,3063,10651,1546,7861,29737,5787
11/9/2015 13:00,15120,11005,2042,3046,10604,1539,7799,29604,5720
11/9/2015 14:00,14904,10911,2023,3033,10527,1545,7774,29577,5641
11/9/2015 15:00,14587,10936,2014,2991,10410,1533,7643,29581,5549
11/9/2015 16:00,14462,10803,1967,2988,10375,1539,7499,29811,5587
11/9/2015 17:00,14647,10711,1990,3036,10687,1548,7530,31094,5677
11/9/2015 18:00,15280,11076,2098,3159,11434,1652,7979,33099,6000
11/9/2015 19:00,15506,11742,2150,3237,11540,1654,8231,32980,5990
11/9/2015 20:00,15393,11627,2104,3182,11274,1613,8118,32258,5895
11/9/2015 21:00,14977,11428,2057,3096,10940,1581,7938,31115,5787
11/9/2015 22:00,14404,11103,1952,2951,10252,1513,7609,29321,5487
11/9/2015 23:00,13626,10600,1823,2754,9421,1405,7151,26946,5188
11/10/2015 0:00,12856,9913,1699,2535,8785,1318,6749,24782,4829
11/10/2015 1:00,12325,9229,1626,2449,8214,1252,6435,23234,4607
11/10/2015 2:00,11980,8804,1586,2373,7951,1212,6301,22354,4512
11/10/2015 3:00,11848,8580,1555,2338,7790,1199,6191,21954,4454
11/10/2015 4:00,11774,8464,1547,2336,7783,1197,6155,21892,4428
11/10/2015 5:00,12026,8461,1575,2378,8016,1223,6314,22476,4545
11/10/2015 6:00,12704,8702,1741,2555,8651,1306,6623,24462,4809
11/10/2015 7:00,13981,9469,1962,2859,9782,1426,7345,27865,5355
11/10/2015 8:00,14629,10569,2025,2976,10250,1516,7700,29636,5480
11/10/2015 9:00,14548,10982,2027,2810,10234,1556,7797,29899,5471
11/10/2015 10:00,14570,11048,2048,2979,10248,1568,7888,30183,5505
11/10/2015 11:00,14582,11028,2056,3001,10246,1591,7992,30527,5546
11/10/2015 12:00,14425,11040,2054,3015,10172,1608,8035,30482,5499
11/10/2015 13:00,14326,11027,2050,3007,10070,1594,7964,30350,5484
11/10/2015 14:00,14320,10960,2042,2999,10031,1587,7961,30334,5442
11/10/2015 15:00,14089,10962,2023,2967,9980,1582,7900,30262,5376
11/10/2015 16:00,14041,10838,1998,2970,10008,1582,7817,30311,5359
11/10/2015 17:00,14264,10732,2004,2966,10230,1591,7884,31467,5472
11/10/2015 18:00,14874,11039,2071,3091,10836,1650,8217,32877,5755
11/10/2015 19:00,15227,11708,2143,3207,10862,1655,8240,32570,5873
11/10/2015 20:00,15045,11560,2107,3180,10620,1622,8131,31814,5809
11/10/2015 21:00,14835,11387,2055,3125,10233,1574,7911,30719,5621
11/10/2015 22:00,14293,11109,1992,3031,9689,1502,7631,28881,5397
11/10/2015 23:00,13505,10597,1875,2881,9032,1418,7135,26831,5092
11/11/2015 0:00,12811,9917,1772,2668,8425,1324,6709,24784,4771
11/11/2015 1:00,12217,9283,1702,2579,8006,1260,6393,23250,4569
11/11/2015 2:00,12037,8837,1666,2519,7736,1228,6253,22343,4442
11/11/2015 3:00,11931,8587,1645,2500,7672,1210,6211,21874,4410
11/11/2015 4:00,12006,8450,1642,2497,7752,1199,6247,21826,4408
11/11/2015 5:00,12352,8444,1688,2542,8001,1220,6305,22418,4546
11/11/2015 6:00,13144,8677,1813,2771,8669,1292,6678,24214,4740
11/11/2015 7:00,14473,9344,2024,3037,9607,1414,7395,27039,5195
11/11/2015 8:00,15072,10250,2110,3140,10030,1494,7754,28545,5319
11/11/2015 9:00,15012,10611,2126,3112,9986,1521,7780,29078,5388
11/11/2015 10:00,14822,10766,2105,3078,9869,1558,7797,29337,5438
11/11/2015 11:00,14534,10814,2064,3051,9770,1572,7781,29640,5465
11/11/2015 12:00,14163,10921,2027,2976,9719,1555,7751,29643,5349
11/11/2015 13:00,13900,11006,1992,2956,9607,1539,7676,29330,5264
11/11/2015 14:00,13752,11012,1971,2931,9546,1542,7607,29238,5153
11/11/2015 15:00,13513,11019,1954,2903,9490,1527,7495,29062,5172
11/11/2015 16:00,13348,10982,1910,2879,9497,1521,7360,29191,5083
11/11/2015 17:00,13446,11058,1918,2884,9699,1552,7438,30137,5211
11/11/2015 18:00,14258,11566,2023,3045,10445,1642,7827,32275,5595
11/11/2015 19:00,14735,11855,2082,3143,10654,1646,8060,32191,5709
11/11/2015 20:00,14637,11677,2052,3096,10500,1618,7956,31513,5706
11/11/2015 21:00,14494,11421,2005,3024,10137,1590,7813,30576,5643
11/11/2015 22:00,13986,11026,1929,2906,9603,1543,7544,29082,5479
11/11/2015 23:00,13322,10491,1814,2736,8952,1427,7101,26774,5129
11/12/2015 0:00,12552,9770,1699,2538,8358,1348,6685,24700,4892
11/12/2015 1:00,12062,9123,1625,2436,7961,1297,6328,23139,4677
11/12/2015 2:00,11843,8681,1587,2373,7798,1248,6126,22394,4564
11/12/2015 3:00,11657,8451,1549,2329,7749,1239,6075,21995,4514
11/12/2015 4:00,11611,8291,1541,2314,7861,1222,6062,22043,4502
11/12/2015 5:00,11745,8343,1564,2366,8147,1270,6199,22677,4636
11/12/2015 6:00,12512,8623,1679,2484,8959,1335,6566,24667,5009
11/12/2015 7:00,14049,9352,1872,2774,10077,1463,7276,28032,5377
11/12/2015 8:00,14548,10523,1981,2905,10475,1559,7705,29644,5648
11/12/2015 9:00,14472,11175,1978,2863,10344,1570,7753,30057,5652
11/12/2015 10:00,14527,11451,2004,2881,10194,1592,7810,30362,5586
11/12/2015 11:00,14525,11576,2035,2959,10081,1607,7909,30646,5514
11/12/2015 12:00,14327,11643,2064,2975,9930,1622,7921,30577,5362
11/12/2015 13:00,14361,11679,2075,2987,9783,1619,7934,30329,5218
11/12/2015 14:00,14344,11657,2068,2981,9700,1598,7978,30168,5169
11/12/2015 15:00,14143,11673,2062,2948,9556,1577,7947,29885,5127
11/12/2015 16:00,14039,11611,2042,2936,9662,1564,7919,29808,5078
11/12/2015 17:00,14320,11517,2046,3009,9838,1615,8019,30744,5225
11/12/2015 18:00,14715,11754,2161,3110,10578,1674,8348,32738,5564
11/12/2015 19:00,15029,12254,2170,3154,10764,1656,8296,32553,5608
11/12/2015 20:00,14845,12057,2120,3111,10625,1643,8150,31926,5592
11/12/2015 21:00,14659,11855,2065,3040,10283,1595,8077,30939,5462
11/12/2015 22:00,14146,11550,1982,2928,9702,1519,7748,29240,5218
11/12/2015 23:00,13370,11014,1869,2750,8916,1435,7283,26932,4871
11/13/2015 0:00,12643,10273,1760,2561,8191,1337,6803,24874,4571
11/13/2015 1:00,12170,9595,1694,2451,7720,1282,6509,23359,4368
11/13/2015 2:00,11914,9173,1638,2373,7485,1247,6369,22533,4264
11/13/2015 3:00,11867,8912,1618,2345,7387,1235,6279,22110,4251
11/13/2015 4:00,11905,8784,1614,2370,7441,1246,6251,22095,4302
11/13/2015 5:00,12262,8745,1666,2435,7724,1254,6402,22682,4450
11/13/2015 6:00,13074,9020,1784,2602,8408,1325,6733,24637,4755
11/13/2015 7:00,14474,9760,2007,2920,9563,1470,7472,27764,5269
11/13/2015 8:00,15148,10751,2088,3079,10014,1546,7872,29088,5458
11/13/2015 9:00,15088,11164,2080,3063,9904,1583,7968,29102,5497
11/13/2015 10:00,14930,11342,2076,3053,9815,1609,8000,28977,5441
11/13/2015 11:00,14777,11404,2061,3064,9765,1622,8024,28951,5387
11/13/2015 12:00,14582,11419,2035,3014,9648,1626,7995,28778,5250
11/13/2015 13:00,14326,11383,2006,3008,9563,1613,7947,28686,5205
11/13/2015 14:00,14146,11282,2001,2975,9410,1595,7938,28562,5154
11/13/2015 15:00,13957,11237,1963,2924,9375,1580,7813,28402,5063
11/13/2015 16:00,13765,11062,1913,2890,9355,1568,7702,28612,5071
11/13/2015 17:00,13863,10999,1935,2882,9528,1588,7901,29629,5186
11/13/2015 18:00,14612,11384,2024,3026,10349,1653,8250,31813,5595
11/13/2015 19:00,15003,11954,2083,3080,10417,1674,8219,31616,5684
11/13/2015 20:00,14983,11820,2057,3052,10298,1631,8083,31015,5618
11/13/2015 21:00,14835,11597,2023,3026,10162,1589,8004,30265,5581
11/13/2015 22:00,14513,11288,1951,2961,9739,1537,7748,29143,5425
11/13/2015 23:00,13948,10908,1856,2852,9335,1447,7365,27459,5184
11/14/2015 0:00,13193,10255,1747,2692,8918,1371,6876,25676,4889
11/14/2015 1:00,12657,9683,1661,2609,8618,1309,6521,24243,4686
11/14/2015 2:00,12448,9232,1611,2547,8320,1274,6331,23431,4566
11/14/2015 3:00,12410,8960,1587,2489,8359,1249,6238,23001,4509
11/14/2015 4:00,12418,8808,1579,2494,8425,1224,6141,22817,4499
11/14/2015 5:00,12619,8799,1604,2522,8638,1238,6239,23030,4537
11/14/2015 6:00,13025,8875,1660,2586,9034,1273,6327,23835,4663
11/14/2015 7:00,13602,9215,1752,2743,9565,1317,6619,25048,4865
11/14/2015 8:00,14034,9610,1817,2868,10006,1368,6799,26103,5051
11/14/2015 9:00,14213,9739,1862,2898,10214,1434,6989,27202,5248
11/14/2015 10:00,14055,9981,1859,2894,10150,1470,7145,27818,5319
11/14/2015 11:00,13675,10059,1826,2845,9946,1477,7231,27863,5306
11/14/2015 12:00,13362,10040,1777,2791,9698,1463,7182,27464,5171
11/14/2015 13:00,13009,9921,1720,2704,9389,1458,7004,26882,5007
11/14/2015 14:00,12512,9766,1682,2630,9132,1438,6928,26328,4902
11/14/2015 15:00,12310,9524,1636,2591,8931,1415,6747,26072,4804
11/14/2015 16:00,12147,9397,1616,2572,8979,1371,6662,26361,4790
11/14/2015 17:00,12410,9370,1627,2598,9265,1394,6776,27661,4935
11/14/2015 18:00,13269,9874,1729,2783,10270,1493,7223,30064,5352
11/14/2015 19:00,13865,10492,1810,2909,10512,1521,7420,30257,5468
11/14/2015 20:00,13866,10410,1787,2871,10466,1505,7352,29908,5441
11/14/2015 21:00,13838,10242,1767,2847,10449,1488,7267,29425,5397
11/14/2015 22:00,13643,10062,1724,2779,10359,1458,7088,28582,5264
11/14/2015 23:00,13193,9782,1652,2686,10068,1397,6756,27296,5061
11/15/2015 0:00,12783,9289,1572,2554,9729,1331,6464,25901,4889
11/15/2015 1:00,12434,8834,1505,2458,9457,1279,6208,24702,4724
11/15/2015 2:00,12246,8424,1463,2386,9381,1240,6021,24041,4646
11/15/2015 3:00,12224,8163,1441,2349,9384,1223,5892,23710,4618
11/15/2015 4:00,12218,8008,1433,2324,9524,1205,5812,23657,4615
11/15/2015 5:00,12382,7968,1444,2367,9688,1205,5794,23902,4676
11/15/2015 6:00,12718,8008,1476,2416,10021,1228,5882,24588,4767
11/15/2015 7:00,13233,8118,1537,2505,10506,1269,6013,25463,4934
11/15/2015 8:00,13582,8343,1587,2562,10869,1289,6151,26153,5121
11/15/2015 9:00,13863,8310,1632,2615,10786,1322,6303,26626,5220
11/15/2015 10:00,13477,8541,1651,2637,10312,1348,6426,26456,5108
11/15/2015 11:00,12973,8659,1632,2626,9763,1353,6444,26083,4976
11/15/2015 12:00,12564,8797,1616,2604,9448,1350,6415,25716,4877
11/15/2015 13:00,12340,8875,1595,2584,9161,1355,6371,25419,4772
11/15/2015 14:00,12078,8893,1578,2571,9006,1339,6299,25174,4658
11/15/2015 15:00,11805,8856,1558,2535,8906,1333,6260,25100,4571
11/15/2015 16:00,11761,8792,1537,2518,8895,1337,6260,25450,4582
11/15/2015 17:00,12107,8827,1567,2570,9251,1366,6396,26773,4672
11/15/2015 18:00,13069,9352,1695,2754,10249,1471,6948,29492,5115
11/15/2015 19:00,13580,10120,1787,2889,10537,1491,7204,29763,5264
11/15/2015 20:00,13526,10100,1766,2843,10407,1474,7143,29354,5259
11/15/2015 21:00,13475,10014,1751,2775,10224,1443,7010,28782,5219
11/15/2015 22:00,13196,9789,1698,2712,9851,1402,6768,27398,5005
