Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,FE,PJME,PJMW
4/13/2018 12:00,14010,11081,1903,2916,9621,1576,7455,27609,5152
4/13/2018 13:00,14075,11136,1911,2922,9755,1571,7460,27529,5204
4/13/2018 14:00,13972,11149,1912,2955,9996,1585,7477,27762,5215
4/13/2018 15:00,14117,11207,1907,2966,10167,1588,7352,27858,5244
4/13/2018 16:00,13943,11169,1877,2943,10406,1596,7272,28055,5297
4/13/2018 17:00,13938,10954,1868,2945,10613,1581,7217,28549,5307
4/13/2018 18:00,13802,10929,1838,2902,10797,1585,7046,28921,5312
4/13/2018 19:00,13652,10792,1820,2852,10810,1562,6912,28771,5354
4/13/2018 20:00,13506,10780,1788,2796,10766,1526,6919,28939,5285
4/13/2018 21:00,13844,11004,1831,2856,10948,1555,7103,29539,5412
4/13/2018 22:00,13641,10961,1813,2836,10610,1514,7004,28466,5256
4/13/2018 23:00,12848,10632,1698,2680,9854,1420,6603,26671,4877
4/14/2018 0:00,11904,10033,1565,2518,9113,1338,6235,24620,4547
4/14/2018 1:00,11182,9498,1465,2355,8503,1270,5902,22935,4272
4/14/2018 2:00,10734,9161,1390,2227,8007,1200,5751,21735,4055
4/14/2018 3:00,10600,8948,1349,2149,7724,1167,5613,20963,3928
4/14/2018 4:00,10453,8839,1322,2092,7562,1135,5548,20551,3942
4/14/2018 5:00,10445,8712,1322,2090,7485,1141,5548,20503,3898
4/14/2018 6:00,10805,8838,1341,2128,7651,1138,5682,20990,3983
4/14/2018 7:00,11245,9098,1414,2229,7871,1187,5953,21728,4097
4/14/2018 8:00,11697,9537,1465,2281,8237,1220,6146,22803,4290
4/14/2018 9:00,12163,9880,1541,2441,8675,1297,6449,24225,4506
4/14/2018 10:00,12681,10282,1619,2533,9140,1366,6668,24968,4648
4/14/2018 11:00,13037,10612,1674,2602,9500,1416,6848,25540,4804
4/14/2018 12:00,13120,10709,1680,2692,9861,1452,6858,25915,4863
4/14/2018 13:00,13100,10673,1685,2673,10100,1455,6831,26209,4880
4/14/2018 14:00,13139,10529,1667,2639,10269,1481,6790,26446,4936
4/14/2018 15:00,13110,10377,1636,2632,10530,1493,6742,26825,5005
4/14/2018 16:00,13037,10352,1609,2616,10765,1515,6781,27329,5078
4/14/2018 17:00,13173,10330,1614,2600,11072,1516,6779,28013,5149
4/14/2018 18:00,13242,10450,1612,2613,11272,1507,6785,28453,5176
4/14/2018 19:00,13144,10494,1585,2598,11238,1495,6795,28293,5123
4/14/2018 20:00,13069,10595,1583,2608,11095,1509,6783,28322,5110
4/14/2018 21:00,13380,10772,1612,2666,11261,1519,6965,28703,5203
4/14/2018 22:00,13059,10688,1595,2616,10839,1455,6817,27458,5035
4/14/2018 23:00,12515,10473,1507,2508,10153,1390,6623,25680,4718
4/15/2018 0:00,11831,10034,1427,2354,9329,1289,6310,23783,4405
4/15/2018 1:00,11358,9604,1368,2205,8646,1211,6050,22193,4131
4/15/2018 2:00,11011,9193,1317,2119,8196,1154,5961,21057,3944
4/15/2018 3:00,10743,9016,1290,2066,7820,1128,5878,20421,3801
4/15/2018 4:00,10571,8823,1286,2018,7636,1113,5817,20022,3734
4/15/2018 5:00,10557,8796,1295,2022,7515,1091,5821,19974,3741
4/15/2018 6:00,10737,8819,1319,2039,7566,1113,5914,20325,3758
4/15/2018 7:00,11109,9013,1362,2105,7739,1132,6117,21010,3846
4/15/2018 8:00,11427,9223,1428,2173,8013,1139,6245,22018,3980
4/15/2018 9:00,12095,9414,1502,2314,8611,1188,6548,23702,4257
4/15/2018 10:00,12511,9863,1578,2443,9242,1253,6712,25182,4455
4/15/2018 11:00,12684,10136,1602,2512,9708,1298,6858,26094,4568
4/15/2018 12:00,12887,10326,1626,2548,9861,1327,6898,26553,4653
4/15/2018 13:00,12937,10319,1646,2555,9766,1335,6925,26775,4715
4/15/2018 14:00,12937,10181,1643,2574,9734,1368,6877,26928,4720
4/15/2018 15:00,12851,10121,1636,2582,9811,1385,6805,27054,4724
4/15/2018 16:00,12944,10044,1637,2581,9778,1380,6839,27296,4723
4/15/2018 17:00,13030,10076,1667,2617,9922,1381,6930,27934,4821
4/15/2018 18:00,13203,10134,1700,2634,10160,1375,6942,28762,4960
4/15/2018 19:00,13289,10292,1692,2638,10291,1380,6990,29365,5059
4/15/2018 20:00,13473,10391,1714,2671,10502,1387,7016,30180,5148
4/15/2018 21:00,13727,10716,1773,2742,10661,1412,7142,30317,5239
4/15/2018 22:00,13457,10800,1752,2689,10220,1365,7017,28946,5040
4/15/2018 23:00,12794,10544,1687,2558,9485,1283,6715,27157,4818
4/16/2018 0:00,12196,10117,1627,2435,8801,1208,6372,25392,4576
4/16/2018 1:00,11858,9691,1591,2327,8251,1156,6246,24513,4467
4/16/2018 2:00,11613,9436,1574,2282,7934,1126,6101,23826,4390
4/16/2018 3:00,11521,9293,1557,2269,7725,1125,6027,23443,4391
4/16/2018 4:00,11777,9241,1575,2291,7612,1133,6064,23417,4410
4/16/2018 5:00,12119,9360,1651,2370,7662,1148,6268,24026,4555
4/16/2018 6:00,12967,9709,1785,2599,8227,1215,6720,25995,4872
4/16/2018 7:00,14465,10482,2032,2927,9196,1352,7433,29081,5322
4/16/2018 8:00,15299,11432,2162,3150,9606,1447,7843,30914,5637
4/16/2018 9:00,15571,12079,2210,3248,9714,1482,8081,31459,5689
4/16/2018 10:00,15802,12327,2246,3275,9908,1514,8167,31584,5798
4/16/2018 11:00,15980,12355,2269,3312,9912,1536,8316,31428,5845
4/16/2018 12:00,15924,12378,2250,3301,9747,1568,8399,30955,5850
4/16/2018 13:00,15917,12305,2256,3350,9711,1580,8381,30188,5820
4/16/2018 14:00,15909,12277,2252,3347,9707,1566,8421,29812,5797
4/16/2018 15:00,15941,12272,2240,3313,9632,1549,8390,29406,5737
4/16/2018 16:00,15855,12174,2217,3304,9550,1550,8368,29322,5708
4/16/2018 17:00,16003,12073,2207,3269,9747,1566,8364,29822,5785
4/16/2018 18:00,16279,12028,2234,3278,10006,1556,8319,30392,5903
4/16/2018 19:00,16441,12009,2262,3347,10304,1546,8297,30725,5994
4/16/2018 20:00,16617,11873,2280,3371,10612,1561,8346,31399,6121
4/16/2018 21:00,17107,12005,2315,3403,10760,1595,8477,31781,6241
4/16/2018 22:00,16787,12019,2252,3333,10323,1565,8207,30498,6127
4/16/2018 23:00,15951,11552,2145,3141,9573,1455,7805,28429,5790
4/17/2018 0:00,15252,10874,2014,3003,8922,1359,7464,26571,5490
4/17/2018 1:00,14706,10266,1943,2901,8563,1303,7193,25246,5373
4/17/2018 2:00,14502,9843,1906,2824,8404,1280,7065,24531,5239
4/17/2018 3:00,14466,9677,1864,2769,8365,1274,6997,24300,5242
4/17/2018 4:00,14474,9537,1858,2775,8537,1263,6940,24439,5293
4/17/2018 5:00,14770,9582,1893,2838,8945,1287,7065,25237,5349
4/17/2018 6:00,15529,9857,2011,3010,9846,1352,7415,27478,5709
4/17/2018 7:00,16714,10605,2214,3296,11301,1470,8050,30633,6239
4/17/2018 8:00,17378,11386,2318,3425,11714,1556,8404,32075,6429
4/17/2018 9:00,17470,11792,2338,3419,11401,1588,8567,31974,6517
4/17/2018 10:00,17507,11889,2361,3406,11114,1608,8670,31633,6487
4/17/2018 11:00,17442,11859,2362,3410,10972,1623,8746,31454,6514
4/17/2018 12:00,17158,11846,2333,3336,10920,1629,8692,31314,6475
4/17/2018 13:00,16817,11705,2327,3225,10763,1628,8650,31419,6422
4/17/2018 14:00,16409,11556,2299,3186,10551,1620,8634,31319,6372
4/17/2018 15:00,16005,11437,2281,3119,10264,1590,8557,31326,6278
4/17/2018 16:00,15578,11262,2202,3047,10105,1576,8483,31337,6185
4/17/2018 17:00,15228,11035,2170,2986,10082,1588,8370,31724,6218
4/17/2018 18:00,15206,10931,2123,2944,10165,1604,8358,32119,6287
4/17/2018 19:00,15035,10848,2108,2905,10529,1605,8275,32428,6379
4/17/2018 20:00,15233,10758,2103,2939,11005,1623,8300,33281,6459
4/17/2018 21:00,15752,11112,2171,3091,11489,1648,8489,33697,6649
4/17/2018 22:00,15710,11462,2175,3099,11121,1605,8319,32445,6399
4/17/2018 23:00,14911,11163,2070,2964,10481,1502,7743,30216,6052
4/18/2018 0:00,14105,10576,1961,2813,9843,1411,7321,28274,5730
4/18/2018 1:00,13723,9935,1910,2727,9496,1336,7077,26913,5563
4/18/2018 2:00,13541,9624,1873,2681,9396,1309,6919,26217,5506
4/18/2018 3:00,13469,9451,1851,2640,9348,1289,6899,25902,5524
4/18/2018 4:00,13555,9315,1858,2640,9457,1313,6872,26026,5584
4/18/2018 5:00,13836,9301,1890,2684,9805,1334,7011,26913,5669
4/18/2018 6:00,14643,9596,2010,2844,10705,1406,7438,29123,6039
4/18/2018 7:00,16002,10323,2213,3134,11877,1522,8034,32192,6532
4/18/2018 8:00,16349,11130,2286,3254,12011,1581,8351,33169,6597
4/18/2018 9:00,16082,11684,2293,3231,11403,1586,8479,32292,6378
4/18/2018 10:00,15797,11896,2257,3196,10720,1583,8524,31237,6174
4/18/2018 11:00,14558,12044,2229,3131,9753,1591,8514,30449,5960
4/18/2018 12:00,15031,12111,2150,3046,9992,1563,8335,29785,5768
4/18/2018 13:00,14622,12160,2092,2987,9683,1529,8186,28958,5687
4/18/2018 14:00,14369,12137,2052,2961,9460,1517,8012,28404,5536
4/18/2018 15:00,14065,12164,2004,2892,9326,1485,7821,27844,5414
4/18/2018 16:00,13930,12042,1947,2859,9295,1447,7646,27502,5233
4/18/2018 17:00,14019,11952,1943,2830,9374,1432,7590,27701,5203
4/18/2018 18:00,14095,11909,1948,2799,9512,1428,7606,28120,5238
4/18/2018 19:00,14149,11942,1935,2811,9696,1441,7705,28580,5268
4/18/2018 20:00,14210,11870,1951,2838,9978,1474,7854,29509,5419
4/18/2018 21:00,14742,12009,2008,2936,10459,1497,8025,30781,5671
4/18/2018 22:00,14521,11923,1957,2872,10064,1457,7856,29801,5518
4/18/2018 23:00,13769,11455,1837,2692,9249,1378,7457,27643,5154
4/19/2018 0:00,12977,10805,1748,2504,8472,1293,7086,25722,4816
4/19/2018 1:00,12443,10210,1688,2401,8007,1233,6842,24457,4713
4/19/2018 2:00,12110,9845,1662,2340,7787,1197,6731,23498,4665
4/19/2018 3:00,11892,9597,1656,2332,7692,1190,6652,23123,4665
4/19/2018 4:00,11963,9447,1661,2365,7747,1214,6662,23187,4606
4/19/2018 5:00,12227,9376,1723,2443,8002,1229,6862,23905,4724
4/19/2018 6:00,13131,9613,1881,2655,8670,1313,7286,25911,5053
4/19/2018 7:00,14430,10296,2089,2964,9708,1439,7930,29038,5587
4/19/2018 8:00,15082,11058,2198,3166,10160,1506,8217,30595,5838
4/19/2018 9:00,15246,11436,2205,3205,10051,1567,8382,30828,5875
4/19/2018 10:00,15329,11531,2238,3234,9826,1583,8421,30980,5883
4/19/2018 11:00,15462,11492,2189,3246,9693,1600,8445,30825,5964
4/19/2018 12:00,15385,11447,2197,3225,9751,1616,8356,30881,5984
4/19/2018 13:00,15319,11335,2155,3155,9791,1602,8281,30941,5938
4/19/2018 14:00,15235,11194,2100,3081,9718,1610,8204,30838,5905
4/19/2018 15:00,14967,11107,2040,3026,9601,1605,8039,30243,5845
4/19/2018 16:00,14632,10926,1994,2951,9463,1583,7834,29957,5801
4/19/2018 17:00,14465,10726,1947,2914,9374,1568,7698,30274,5938
4/19/2018 18:00,14445,10548,1913,2859,9509,1547,7578,31095,5968
4/19/2018 19:00,14270,10450,1893,2819,9779,1537,7505,31395,5997
4/19/2018 20:00,14575,10372,1914,2841,10189,1525,7579,32178,6115
4/19/2018 21:00,15259,10609,2005,2947,10782,1585,7898,33039,6375
4/19/2018 22:00,15368,10949,1994,2983,10523,1553,7938,32025,6252
4/19/2018 23:00,14760,10686,1896,2856,9893,1476,7560,29864,5920
4/20/2018 0:00,14084,10111,1817,2680,9339,1402,7197,27914,5631
4/20/2018 1:00,13739,9584,1735,2594,8573,1340,6907,26668,5464
4/20/2018 2:00,13630,9240,1709,2544,8482,1311,6801,26004,5367
4/20/2018 3:00,13581,9053,1696,2514,8547,1318,6809,25819,5371
4/20/2018 4:00,13669,8930,1701,2541,8743,1326,6788,25917,5433
4/20/2018 5:00,14078,8959,1754,2611,9179,1346,6927,26478,5573
4/20/2018 6:00,15019,9236,1893,2811,10062,1421,7321,28882,5925
4/20/2018 7:00,16274,9932,2106,3107,11358,1528,7885,31758,6366
4/20/2018 8:00,16753,10661,2173,3225,11529,1565,8139,32739,6482
4/20/2018 9:00,16364,11084,2157,3136,10838,1574,8163,31975,6229
4/20/2018 10:00,15781,11112,2111,3067,10382,1592,8073,31001,6044
4/20/2018 11:00,15268,11016,2067,2996,10026,1594,8090,30154,5983
4/20/2018 12:00,14803,10964,2024,2939,9674,1572,7912,29352,5824
4/20/2018 13:00,14450,10851,1978,2881,9373,1533,7773,28638,5631
4/20/2018 14:00,14162,10775,1950,2837,9096,1527,7685,28304,5475
4/20/2018 15:00,13771,10744,1898,2793,8923,1495,7542,27577,5367
4/20/2018 16:00,13402,10618,1838,2770,8777,1447,7239,27116,5239
4/20/2018 17:00,13322,10420,1807,2723,8735,1427,7118,27207,5111
4/20/2018 18:00,13059,10275,1781,2700,8853,1413,7005,27463,5054
4/20/2018 19:00,13036,10109,1750,2647,8911,1376,6961,27787,5052
4/20/2018 20:00,13089,9984,1731,2631,9115,1395,6943,28587,5159
4/20/2018 21:00,13613,10159,1787,2726,9606,1435,7285,29897,5472
4/20/2018 22:00,13872,10474,1801,2748,9460,1427,7255,29332,5480
4/20/2018 23:00,13407,10199,1717,2647,9089,1377,7039,27978,5294
4/21/2018 0:00,12874,9695,1621,2523,8677,1301,6675,26428,5033
4/21/2018 1:00,12396,9142,1544,2418,8462,1267,6485,25193,4847
4/21/2018 2:00,12382,8801,1511,2351,8401,1249,6353,24595,4780
4/21/2018 3:00,12467,8545,1487,2296,8404,1233,6322,24322,4791
4/21/2018 4:00,12658,8426,1497,2310,8537,1227,6311,24416,4845
4/21/2018 5:00,12900,8357,1528,2367,8807,1252,6441,24857,5051
4/21/2018 6:00,13292,8454,1576,2466,9365,1283,6622,25760,5201
4/21/2018 7:00,13901,8716,1668,2586,9747,1310,6842,27020,5461
4/21/2018 8:00,14219,9022,1740,2661,10147,1338,6983,27628,5656
4/21/2018 9:00,14299,9359,1768,2726,9924,1368,7086,27708,5536
4/21/2018 10:00,14133,9722,1786,2737,9586,1380,7138,27151,5393
4/21/2018 11:00,13660,9866,1755,2711,9253,1380,7067,26340,5232
4/21/2018 12:00,13325,9968,1720,2649,8955,1347,6948,25561,5093
4/21/2018 13:00,12896,9857,1679,2589,8635,1330,6793,24794,4912
4/21/2018 14:00,12535,9733,1630,2522,8415,1331,6654,24133,4773
4/21/2018 15:00,12386,9509,1598,2500,8250,1309,6531,23739,4730
4/21/2018 16:00,12246,9365,1577,2489,8180,1300,6452,23635,4657
4/21/2018 17:00,12254,9230,1566,2466,8238,1301,6436,24030,4683
4/21/2018 18:00,12392,9191,1581,2446,8361,1309,6396,24574,4640
4/21/2018 19:00,12335,9152,1588,2478,8574,1300,6399,24961,4711
4/21/2018 20:00,12295,9268,1591,2520,8892,1314,6472,25888,4813
4/21/2018 21:00,12796,9600,1658,2610,9370,1369,6762,27106,5062
4/21/2018 22:00,12759,9820,1652,2634,9223,1354,6763,26640,4988
4/21/2018 23:00,12300,9649,1593,2498,8839,1301,6497,25501,4741
4/22/2018 0:00,11782,9199,1500,2390,8361,1242,6197,24160,4578
4/22/2018 1:00,11264,8801,1445,1002,7961,1184,6010,23035,4399
4/22/2018 2:00,11000,8429,1402,958,7772,1144,5898,22352,4310
4/22/2018 3:00,10991,8188,1379,921,7682,1121,5799,22058,4289
4/22/2018 4:00,11039,8024,1382,912,7693,1120,5804,22004,4274
4/22/2018 5:00,11099,7973,1388,907,7825,1125,5850,22288,4329
4/22/2018 6:00,11515,7996,1424,937,8090,1151,5918,22980,4449
4/22/2018 7:00,11747,8148,1483,1021,8379,1170,6048,23614,4546
4/22/2018 8:00,12194,8204,1515,1069,8632,1191,6094,24129,4716
4/22/2018 9:00,12571,8429,1599,1201,8667,1233,6346,24337,4821
4/22/2018 10:00,12681,8625,1645,1290,8571,1270,6424,24245,4793
4/22/2018 11:00,12436,8727,1641,1283,8432,1275,6406,23911,4660
4/22/2018 12:00,12214,8808,1622,1261,8283,1277,6371,23553,4609
4/22/2018 13:00,12124,8817,1594,1253,8262,1284,6310,23234,4565
4/22/2018 14:00,12008,8773,1557,1235,8258,1291,6219,22978,4514
4/22/2018 15:00,11928,8754,1538,1227,8204,1292,6138,22836,4399
4/22/2018 16:00,11950,8661,1521,1213,8237,1296,6118,23010,4439
4/22/2018 17:00,11868,8627,1519,1252,8398,1310,6106,23645,4527
4/22/2018 18:00,12007,8690,1562,1279,8704,1321,6173,24438,4639
4/22/2018 19:00,12053,8747,1569,1290,8951,1323,6250,25152,4704
4/22/2018 20:00,12245,8792,1592,1276,9224,1320,6315,26030,4780
4/22/2018 21:00,12874,9049,1665,1398,9582,1377,6631,27460,5029
4/22/2018 22:00,12923,9499,1690,1413,9240,1364,6699,26657,4868
4/22/2018 23:00,12271,9305,1615,1268,8576,1281,6404,24987,4601
4/23/2018 0:00,11668,8891,1537,1096,7860,1196,6153,23231,4384
4/23/2018 1:00,11310,8403,1490,2218,7709,1139,5988,22055,4240
4/23/2018 2:00,11073,8158,1468,2138,7541,1132,5850,21532,4155
4/23/2018 3:00,11060,8046,1454,2135,7490,1110,5840,21394,4167
4/23/2018 4:00,11066,7993,1461,2099,7593,1110,5889,21558,4218
4/23/2018 5:00,11282,8108,1514,2190,7938,1128,6096,22493,4341
4/23/2018 6:00,12199,8397,1652,2361,8751,1198,6538,24706,4676
4/23/2018 7:00,13501,9159,1842,2662,9819,1330,7125,27716,5182
4/23/2018 8:00,14066,9916,1953,2792,10186,1405,7481,29043,5439
4/23/2018 9:00,14086,10598,1959,2850,9787,1427,7591,28604,5383
4/23/2018 10:00,14033,10716,1964,2868,9487,1465,7598,27924,5323
4/23/2018 11:00,14004,10763,1975,2903,9357,1497,7681,27550,5253
4/23/2018 12:00,13971,10755,1955,2938,9393,1502,7649,27217,5204
4/23/2018 13:00,13931,10733,1977,2933,9439,1515,7621,27026,5102
4/23/2018 14:00,13947,10702,1982,2907,9420,1508,7638,27031,5072
4/23/2018 15:00,13832,10714,1970,2891,9421,1515,7532,26855,5049
4/23/2018 16:00,13723,10615,1929,2866,9369,1495,7419,26845,5034
4/23/2018 17:00,13720,10506,1932,2883,9474,1481,7269,27104,5119
4/23/2018 18:00,13749,10377,1930,2940,9607,1459,7213,27560,5107
4/23/2018 19:00,13841,10287,1928,2948,9718,1444,7162,27733,5201
4/23/2018 20:00,13908,10198,1905,2915,9936,1438,7212,28360,5272
4/23/2018 21:00,14199,10402,1954,2964,10255,1471,7407,29360,5448
4/23/2018 22:00,13886,10601,1910,2887,9769,1433,7251,28127,5266
4/23/2018 23:00,13152,10194,1792,2715,9010,1302,6799,25883,4857
4/24/2018 0:00,12380,9519,1683,2524,8257,1205,6378,23854,4554
4/24/2018 1:00,10158,8927,1608,1158,7413,1151,6082,22547,4364
4/24/2018 2:00,9929,8519,1565,1057,7154,1108,5852,21749,4257
4/24/2018 3:00,9824,8288,1529,1039,7082,1078,5678,21500,4223
4/24/2018 4:00,9815,8131,1525,1020,7096,1072,5717,21501,4231
4/24/2018 5:00,10088,8104,1553,1071,7346,1099,5835,22333,4378
4/24/2018 6:00,10692,8324,1669,1223,8058,1164,6161,24441,4597
4/24/2018 7:00,11791,9007,1868,1516,8961,1270,6783,27214,5152
4/24/2018 8:00,12372,9785,1975,1628,9678,1354,7152,28530,5328
4/24/2018 9:00,12581,10395,1984,1612,9763,1406,7339,28435,5436
4/24/2018 10:00,12625,10565,2006,1646,9815,1431,7406,28099,5442
4/24/2018 11:00,12599,10621,2021,1640,9904,1464,7538,27958,5478
4/24/2018 12:00,12609,10729,2029,1678,9942,1465,7527,27768,5440
4/24/2018 13:00,12427,10770,2024,1653,10013,1469,7509,27728,5411
4/24/2018 14:00,12363,10811,2016,1663,9823,1469,7526,27794,5406
4/24/2018 15:00,12232,10854,1999,1641,9681,1447,7491,27688,5296
4/24/2018 16:00,12111,10776,1959,1609,9804,1431,7425,27749,5272
4/24/2018 17:00,12130,10689,1963,1654,9887,1432,7389,28036,5332
4/24/2018 18:00,12074,10558,1966,1659,10107,1437,7355,28461,5440
4/24/2018 19:00,12089,10446,1959,1659,10207,1452,7324,28801,5520
4/24/2018 20:00,12195,10207,1942,1621,10322,1458,7283,29457,5622
4/24/2018 21:00,12427,10307,1961,1707,10293,1457,7483,29798,5678
4/24/2018 22:00,12357,10603,1922,1629,9744,1413,7326,28450,5474
4/24/2018 23:00,11502,10176,1805,1451,8976,1344,6851,26233,5078
4/25/2018 0:00,10815,9499,1688,1239,8192,1243,6471,24340,4765
4/25/2018 1:00,11979,8876,1616,2375,8109,1205,6144,22807,4555
4/25/2018 2:00,11585,8474,1565,2281,7904,1170,5979,21973,4393
4/25/2018 3:00,11425,8251,1532,2247,7732,1136,5885,21605,4377
4/25/2018 4:00,11462,8156,1525,2216,7763,1148,5870,21532,4448
4/25/2018 5:00,11664,8156,1563,2276,8047,1159,5983,22196,4527
4/25/2018 6:00,12438,8432,1671,2457,8672,1190,6348,23950,4777
4/25/2018 7:00,13677,9091,1859,2735,9656,1303,6964,26886,5257
4/25/2018 8:00,14195,9872,1959,2863,10066,1376,7318,28619,5397
4/25/2018 9:00,14346,10456,1983,2896,10046,1405,7460,29148,5414
4/25/2018 10:00,14269,10629,2005,2923,9897,1423,7595,29356,5298
4/25/2018 11:00,14311,10708,2022,2971,9765,1448,7725,29524,5335
4/25/2018 12:00,14239,10764,2004,2934,9877,1455,7634,29416,5272
4/25/2018 13:00,14044,10713,2001,2916,9818,1434,7617,29087,5287
4/25/2018 14:00,14040,10643,1976,2866,9848,1435,7654,28947,5231
4/25/2018 15:00,13892,10666,1956,2847,9794,1432,7536,28680,5154
4/25/2018 16:00,13814,10556,1894,2824,9791,1410,7473,28536,5157
4/25/2018 17:00,13688,10437,1873,2787,9799,1390,7389,28672,5135
4/25/2018 18:00,13556,10286,1841,2791,9864,1418,7313,29008,5191
4/25/2018 19:00,13459,10184,1838,2737,9910,1411,7292,28965,5269
4/25/2018 20:00,13508,10037,1818,2724,10122,1398,7307,29338,5291
4/25/2018 21:00,13888,10223,1868,2798,10398,1421,7545,29754,5472
4/25/2018 22:00,13956,10592,1880,2816,9998,1383,7510,28457,5289
4/25/2018 23:00,13142,10251,1775,2628,9162,1313,7123,26243,4930
4/26/2018 0:00,12390,9662,1654,2454,8359,1216,6736,24107,4589
4/26/2018 1:00,11939,9056,1593,2327,7678,1174,6456,22588,4466
4/26/2018 2:00,11639,8720,1560,2271,7456,1145,6293,21731,4373
4/26/2018 3:00,11608,8516,1544,2223,6739,1123,6200,21326,4371
4/26/2018 4:00,11653,8389,1546,2251,7190,1140,6246,21296,4514
4/26/2018 5:00,11890,8435,1591,2287,7656,1167,6365,21916,4625
4/26/2018 6:00,12712,8692,1716,2460,7733,1238,6711,23825,4973
4/26/2018 7:00,13843,9363,1912,2765,9053,1338,7312,26592,5372
4/26/2018 8:00,14375,10095,2007,2888,9865,1385,7578,27966,5559
4/26/2018 9:00,14294,10596,2000,2898,9260,1410,7548,27830,5456
4/26/2018 10:00,14154,10727,1980,2845,9031,1419,7533,27474,5359
4/26/2018 11:00,13972,10693,1965,2876,8675,1420,7511,27225,5139
4/26/2018 12:00,13804,10767,1927,2885,9317,1418,7423,26944,5174
4/26/2018 13:00,13706,10719,1922,2885,9338,1407,7369,26716,5100
4/26/2018 14:00,13709,10722,1919,2860,9424,1407,7365,26666,5061
4/26/2018 15:00,13588,10739,1891,2876,9512,1417,7200,26505,4977
4/26/2018 16:00,13329,10659,1863,2849,9658,1417,7110,26633,4942
4/26/2018 17:00,13271,10542,1850,2817,9790,1407,6999,26997,4923
4/26/2018 18:00,13206,10409,1828,2806,9922,1408,6917,27402,4893
4/26/2018 19:00,13188,10263,1815,2751,9973,1404,6836,27589,4992
4/26/2018 20:00,13319,10077,1806,2745,10132,1399,6870,28016,5097
4/26/2018 21:00,13658,10159,1859,2833,10456,1443,7146,29063,5378
4/26/2018 22:00,13637,10454,1867,2835,10038,1401,7203,28047,5194
4/26/2018 23:00,12903,10082,1745,2644,9221,1309,6781,25875,4872
4/27/2018 0:00,12019,9430,1615,2463,8460,1235,6437,23786,4567
4/27/2018 1:00,11587,8832,1530,2331,7879,1174,6189,22269,4387
4/27/2018 2:00,11361,8399,1482,2246,7558,1142,6043,21382,4167
4/27/2018 3:00,11264,8146,1452,2187,7407,1132,5900,20900,4232
4/27/2018 4:00,11259,8021,1451,2206,7392,1129,5993,20867,4190
4/27/2018 5:00,11572,8015,1496,2262,7575,1143,6100,21383,4284
4/27/2018 6:00,12378,8270,1596,2444,8198,1205,6436,23182,4557
4/27/2018 7:00,13510,8900,1801,2738,9190,1306,7015,26011,5053
4/27/2018 8:00,13977,9617,1896,2842,9634,1368,7328,27731,5309
4/27/2018 9:00,14132,10161,1918,2872,9627,1417,7431,28756,5317
4/27/2018 10:00,14068,10395,1901,2888,9608,1435,7472,28992,5369
4/27/2018 11:00,14116,10491,1923,2898,9613,1466,7455,29187,5356
4/27/2018 12:00,13994,10590,1926,2882,9603,1467,7396,28762,5319
4/27/2018 13:00,13961,10582,1887,2878,9652,1462,7336,28549,5239
4/27/2018 14:00,13822,10581,1880,2889,9578,1458,7301,28435,5170
4/27/2018 15:00,13671,10605,1847,2868,9683,1442,7154,28007,5113
4/27/2018 16:00,13413,10463,1798,2836,9650,1428,7080,27725,5010
4/27/2018 17:00,13300,10312,1765,2800,9692,1433,6984,27738,4934
4/27/2018 18:00,13161,10209,1729,2757,9695,1421,6885,27780,4886
4/27/2018 19:00,12934,10160,1699,2687,9618,1373,6763,27608,4922
4/27/2018 20:00,12817,10232,1666,2639,9619,1358,6698,27704,4942
4/27/2018 21:00,13194,10362,1717,2676,9867,1376,6895,28189,5062
4/27/2018 22:00,13062,10518,1717,2694,9599,1346,6901,27341,5011
4/27/2018 23:00,12564,10251,1621,2564,9026,1279,6531,25721,4722
4/28/2018 0:00,11850,9685,1508,2401,8394,1178,6133,23895,4491
4/28/2018 1:00,11374,9127,1428,2295,7922,1146,5902,22647,4296
4/28/2018 2:00,11004,8698,1378,2237,7570,1124,5808,21646,4157
4/28/2018 3:00,10905,8478,1353,2170,7477,1109,5665,21058,4152
4/28/2018 4:00,10963,8289,1340,2150,7387,1110,5648,20853,4150
4/28/2018 5:00,11126,8281,1343,2179,7386,1117,5702,21022,4234
4/28/2018 6:00,11459,8376,1402,2202,7622,1143,5811,21731,4370
4/28/2018 7:00,11910,8624,1471,2308,7940,1170,6045,22567,4542
4/28/2018 8:00,12377,8806,1552,2406,8285,1209,6322,23732,4677
4/28/2018 9:00,12803,9061,1662,2538,8562,1292,6695,24717,4827
4/28/2018 10:00,13013,9317,1726,2639,8726,1329,6863,24882,4860
4/28/2018 11:00,13035,9466,1784,2720,8808,1334,7018,24582,4846
4/28/2018 12:00,12866,9544,1759,2732,8910,1332,7029,24322,4705
4/28/2018 13:00,12818,9455,1741,2680,9028,1305,7017,24069,4707
4/28/2018 14:00,12754,9331,1706,2617,9105,1281,6984,23840,4665
4/28/2018 15:00,12587,9164,1665,2561,9194,1276,6894,23864,4622
4/28/2018 16:00,12178,9039,1632,2532,9304,1286,6859,24086,4548
4/28/2018 17:00,12547,8901,1629,2499,9370,1287,6852,24481,4585
4/28/2018 18:00,12589,8896,1615,2512,9479,1292,6807,25040,4612
